index,A,AG,AL,AP,AU,B,BB,BC,BU,C,CF,CJ,CS,CU,CY,EB,EG,ER,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LH,LR,LU,M,MA,ME,NI,NR,OI,P,PB,PF,PG,PK,PM,PP,RB,RI,RM,RO,RR,RS,RU,SA,SC,SF,SM,SN,SP,SR,SS,T,TA,TC,TF,TS,UR,V,WH,WR,WS,WT,Y,ZC,ZN
20130104,0.2857142857142857,-0.7017543859649122,-0.5333333333333333,,-0.1923102719742446,-0.26153846153846155,,,,0.7222222222222222,0.7,,,-0.625,,,,0.4,,0.9310344827586207,,,,,-0.49532824009461407,,,0.10256410256410256,,,,-0.16666666666666666,,,,0.21621621621621623,,,,,0.29411764705882354,0.6285714285714286,-0.7222222222222222,,,,,,-0.49122807017543857,-0.7142857142857143,0.75,0.5245901639344263,,0.7227722772277227,-0.45,,,,,,,0.4888888888888889,,,-0.34,,,,,0.5454545454545454,0.5714285714285714,0.6818181818181818,0.25,,0.47297297297297297,,-0.038461538461538464
20130107,0.2492401215805471,-0.07409147869674182,-0.14166666666666666,,0.07490515674281525,-0.25576923076923075,,,,0.503968253968254,0.78,,,-0.44345238095238093,,,,0.4,,0.5369458128078818,-0.9836065573770492,,,,-0.32138374914077705,,,-0.18205128205128207,,,,-0.024999999999999994,,,,0.437222032158741,0.14285714285714285,,,,-0.0012170385395537386,0.3011278195488722,-0.8253968253968254,,,,1.0,,-0.4814630916914929,0.14285714285714285,0.8389175257731959,0.5245901639344263,,0.6329597426747751,-0.5405339805825243,,,,,,,0.5131944444444444,,,0.10439024390243903,,,,,0.356060606060606,0.5357142857142857,0.8259090909090909,0.25,,0.1489864864864865,,-0.23135198135198137
20130108,0.0668693009118541,-0.30208249117417196,-0.3974747474747505,,-0.09249100230018804,-0.21217948717948718,,,,0.5026455026455027,0.44063492063492066,,,-0.2868629908103592,,,,0.4,,0.5052506969106808,-0.3075927523727351,,,,-0.2600698575564405,,,-0.0013675213675213849,,,,-0.31453900709219856,,,,0.3845046105864475,0.15207373271889402,,,,0.12337164750957856,-0.07841478696741855,-0.8835978835978836,,,,1.0,,-0.34661642010202093,0.14285714285714285,0.613041791375679,0.5245901639344263,,0.23765943629298728,-0.3420073632018052,,,,,,,0.49936233403214536,,,-0.02670280036133693,,,,,-0.012626262626262652,0.6190476190476191,0.8259090909090909,0.25,,-0.08183509596553074,,-0.3888025554692221
20130109,0.02515197568389057,-0.13628409060285118,-0.3981060606060738,,0.08139701874031115,0.007532051282051255,,,,0.23115079365079363,0.35988795518207284,,,-0.22764724310776943,,,,0.4,,0.5560213560163441,-0.3075927523727351,,,,-0.23959396366283695,,,-0.15102564102564103,,,,-0.3377561071710008,,,,0.17928754884892653,-0.18256812880468795,,,,0.16395730706075534,-0.29214442355889725,-0.4543650793650793,,,,0.16666666666666669,,-0.33047513558933617,0.14285714285714285,0.4002575340079497,0.5245901639344263,,0.23824457721974046,-0.41721980811563963,,,,,,,0.1836126596150181,,,-0.21050329074719315,,,,,0.040530303030303014,0.3080357142857143,0.8259090909090909,0.25,,-0.27665409975192584,,-0.2558876308876309
20130110,0.14512158054711247,0.0011768091503721045,-0.21848484848485902,,0.19439766894605098,0.10602564102564101,,,,0.1626984126984127,0.2996750700280112,,,-0.029736842105263173,,,,0.4,,0.3305313705273609,-0.3075927523727351,,,,-0.15780351249188818,,,-0.18169007803790413,,,,-0.3290284151485653,,,,0.10559220124130339,-0.06817609660351595,,,,0.23949917898193762,-0.3810839598997494,-0.16349206349206347,,,,0.16666666666666669,,-0.15604677513813564,-0.03571428571428572,0.24923828527087588,0.5245901639344263,,0.14153905800220748,-0.33822029093695616,,,,,,,0.0020625414851179304,,,-0.20411691831204024,,,,,0.018138528138528127,0.1464285714285714,0.8706060606060606,0.25,,-0.3122323707106316,,-0.027787027787027796
20130111,0.14093465045592704,-0.060422834479953065,-0.3184343434343507,,0.1124512324291533,0.24668803418803417,,,,0.02447089947089946,0.32115779645191406,,,-0.14259679370840897,,,,0.4,,0.17183920516919718,-0.4864471163004381,,,,-0.24109864006584117,,,-0.300833685721242,,,,-0.44085701262380445,,,,0.03897389319128223,-0.20548427350922785,,,,0.15709898902089572,-0.45207289055973265,-0.20487083722377838,,,,0.16666666666666669,,-0.27568462492742535,-0.054563492063492064,0.3259781409515364,0.5245901639344263,,0.06830382493091756,-0.4163531664240716,,,,,,,-0.14457751172536468,,,-0.3058362635418205,,,,,-0.1221394618453442,0.045100732600732586,0.9029545454545455,0.25,,-0.40900316606838344,,-0.15756445863972746
20130114,0.2081027162638105,0.051479222769334546,-0.39794372294373165,,0.23113992521062338,0.17847985347985346,,,,-0.041524943310657605,0.3092917166866747,,,-0.047691661687953024,,,,0.4,,0.2901478901450262,-0.519040944701964,,,,-0.08883807126365835,,,-0.16983435688083365,,,,-0.35266735535821897,,,,0.16719304223651857,-0.12957022792435655,,,,0.09956855700537928,-0.3916927297234683,-0.1613178604775243,,,,-0.11111111111111109,,-0.15681668173156327,-0.03188608776844071,0.32592146300829367,0.5245901639344263,,0.09029216740110393,-0.3392010940483206,,,,,,,-0.1747172322725348,,,-0.1834704205099662,,,,,-0.07611953872458074,-0.04208757081427889,0.9029545454545455,0.25,,-0.35057414234432865,,-0.09609421130158458
20130115,0.10801580265676011,0.0305094362022375,-0.4196293290043366,,0.21803631648801258,0.031169871794871767,,,,-0.06133432539682541,0.28134453781512603,,,-0.14656891365437824,,,,0.4,,0.17617670117419518,-0.519040944701964,,,,-0.03574200029558165,,,-0.21299900166466884,,,,-0.3120561581606638,,,,0.09272248338552516,-0.16463162393516276,,,,0.057360582617802115,-0.3891597099366062,-0.24342585519056106,,,,0.16666666666666669,,-0.2186099453523272,-0.12657173980703393,0.3065628590796254,0.5245901639344263,,0.027594356153385305,-0.3740736845650078,,,,,,,-0.20644900680989653,,,-0.26228080399273207,,,,,-0.1461500509294627,-0.09039805303392259,0.7023636363636363,0.25,,-0.3236442664431795,,-0.18304076822221982
20130116,0.12631707710903928,-0.04616655316302293,-0.3655964405964455,,0.19381005910045562,-0.08340455840455843,,,,0.012147266313932968,0.3323885603624166,,,-0.1156635957629561,,,,0.4,,0.158453364006692,-0.21523275576157125,,,,-0.07247162423419962,,,-0.23188563741351176,,,,-0.2737990223076868,,,,0.1443857971973899,-0.22738600427660074,,,,-0.03581837100639812,-0.2977715940177241,-0.2762075977762252,,,,0.16666666666666669,,-0.24150412189613255,-0.11947907368075435,0.3165254764145936,0.5245901639344263,,0.05127728777420257,-0.3283432751688958,,,,,,,-0.13859297059224845,,,-0.21788794777567466,,,,,-0.154602514406436,-0.11739086195607934,0.751969696969697,0.25,,-0.30075568781877393,,-0.12851487089838345
20130117,0.015768702731468697,-0.0976902487239136,-0.2861796536796596,,0.17103847749082904,-0.10233682983682986,,,,-0.01259687208216621,0.2769274821039527,,,-0.14463777672720105,,,,0.4,,0.1568937418917371,-0.34602729646797603,,,,-0.08099026225287312,,,-0.15337792473599038,,,,-0.2771883508461489,,,,0.05537094629121022,-0.12383806440748349,,,,-0.10411153390575831,-0.3425707058023923,-0.28016578536702375,,,,0.16666666666666669,,-0.1847006484820295,-0.10454418947066005,0.2189154819646236,0.5245901639344263,,-0.03566862282139951,-0.2860749853878553,,,,,,,-0.20380344097488406,,,-0.19193248633144055,,,,,-0.16771369153722096,-0.1156517757604714,0.751969696969697,0.25,,-0.350167298524076,,-0.09066338380854509
